startup_id;startup_name;date_incorporated;register_identification_number;register;startup_location;startup_industry;startup_website;LinkedIn;;
startup_8323;Venture Leap GmbH;2019-04-10;HRB 205737 B;Charlottenburg (Berlin);Berlin;Dienstleistung;https://venture-leap.com/;https://www.linkedin.com/company/venture-leap/;8323;
startup_8324;VITAS GmbH;2019-04-10;HRB 36296;Nürnberg;Nürnberg;Software;https://www.vitas.ai/;https://www.linkedin.com/company/vitasai/;8324;
startup_8325;AAZZUR GmbH;2019-04-09;HRB 205685 B;Charlottenburg (Berlin);Berlin;Finanzbereich;https://www.aazzur.com/;;8325;
startup_8326;Arcware GmbH;2019-04-09;HRB 248060;München;München;Software;https://www.arcware.com/;https://www.linkedin.com/company/arcware-vr/;8326;
startup_8327;auteon GmbH;2019-04-09;HRB 248057;München;München;Mobilität;https://www.auteon.com/;https://www.linkedin.com/company/auteon/;8327;
startup_8328;ISOPLACE GmbH;2019-04-09;HRB 733130;Mannheim;Dossenheim;Bauwesen;https://www.isoplace.one;;8328;
startup_8329;NetRock Systems GmbH;2019-04-09;HRB 17069;Regensburg;Barbing;Blockchain / Crypto;https://clipx-gmbh.business.site;;8329;
startup_8330;Nexantic GmbH;2019-04-09;HRB 205532 B;Charlottenburg (Berlin);Berlin;Blockchain / Crypto;http://nexantic.com/;;8330;
startup_8331;NPI NotrufPlus Innovation GmbH;2019-04-09;HRB 32365 P;Potsdam;Brandenburg an der Havel;Software;https://notruf.plus/;;8331;
startup_8332;Pionierkraft GmbH;2019-04-09;HRB 248073;München;München;Energie;https://pioniernetz.de;https://www.linkedin.com/company/pionierkraft/;8332;
startup_8333;REO Apps GmbH;2019-04-09;HRB 22809;Aachen;Kreuzau;Software;https://recurringorder.io;;8333;
startup_8334;SANMEDI GmbH;2019-04-09;HRB 32404;Chemnitz;Limbach-Oberfrohna;Medizin;https://www.samedi.de/;;8334;
startup_8335;SpotCargoHub GmbH;2019-04-09;HRB 26520;Montabaur;Montabaur;Logistik;https://www.spotcargohub.com/;;8335;
startup_8336;Veteducators GmbH;2019-04-09;HRB 205654 B;Charlottenburg (Berlin);Berlin;Medizin;https://veteducators.com/;;8336;
startup_8337;wololo GmbH;2019-04-09;HRB 205602 B;Charlottenburg (Berlin);Berlin;Lebensmittel;https://joinorder.com/;https://www.linkedin.com/company/joinorder/about/;8337;
startup_8338;Erason GmbH;2019-04-08;HRB 208096;Lüneburg;Lüneburg;Werbung;https://erason.de/;;8338;
startup_8339;FINPORT GmbH;2019-04-08;HRB 205461 B;Charlottenburg (Berlin);Berlin;Finanzbereich;https://www.finport.berlin/;;8339;
startup_8340;ID-No.com GmbH;2019-04-08;HRB 115072;Frankfurt am Main;Frankfurt am Main;Software;https://id-no.com/;;8340;
startup_8341;Kupfer Software GmbH;2019-04-08;HRB 205608 B;Charlottenburg (Berlin);Berlin;Industrie;https://www.kupfer-software.de/;;8341;
startup_8342;Markov Solutions GmbH;2019-04-08;HRB 205498 B;Charlottenburg (Berlin);Berlin;Dienstleistung;https://www.markov-solutions.com;;8342;
startup_8343;material prediction GmbH;2019-04-08;HRB 214080;Oldenburg;Wardenburg;Industrie;http://materialprediction.de/;;8343;
startup_8344;Phantasma Labs GmbH;2019-04-08;HRB 205639 B;Charlottenburg (Berlin);Berlin;Mobilität;https://phantasma.global/;https://www.linkedin.com/company/phantasma-labs-limited/;8344;
startup_8345;Plastic Fischer GmbH;2019-04-08;HRB 29777;Wuppertal;Köln;Umwelttechnologie;https://plasticfischer.com;;8345;
startup_8346;urban ENERGY GmbH;2019-04-08;HRB 205635 B;Charlottenburg (Berlin);Berlin;Energie;https://urbanenergy.de;;8346;
startup_8347;Ariadne Maps GmbH;2019-04-05;HRB 247985;München;München;Software;http://ariadnemaps.com;https://www.linkedin.com/company/ariadne-maps/;8347;
startup_8348;Chattermill Analytics GmbH;2019-04-05;HRB 205573 B;Charlottenburg (Berlin);Berlin;Werbung;https://chattermill.io/;;8348;
startup_8349;DOK Predictive Motion Cueing GmbH;2019-04-05;HRB 768955;Stuttgart;Tübingen;Software;https://www.predictivecueing.com/;https://www.linkedin.com/company/predictive-cueing/;8349;
startup_8350;e-BS Europe GmbH;2019-04-05;HRB 17378;Fürth;Bubenreuth;Finanzbereich;http://de.e-bs.eu/;;8350;
startup_8351;Gyding UG (haftungsbeschränkt);2019-04-05;HRB 205496 B;Charlottenburg (Berlin);Himbergen;eCommerce;https://gyding.de/;;8351;
startup_8352;Incoretex GmbH;2019-04-05;HRB 22800;Aachen;Aachen;Industrie;http://incoretex.de/;;8352;
startup_8353;Kamioni GmbH;2019-04-05;HRB 205475 B;Charlottenburg (Berlin);Berlin;Bauwesen;https://kamioni.de/;;8353;
startup_8354;KeepLocal GmbH;2019-04-05;HRB 105424;Saarbrücken;St. Wendel;Tourismus;https://keeplocal.de/;https://www.linkedin.com/company/keeplocal/;8354;
startup_8355;LAB-Biotech GmbH;2019-04-05;HRB 738220;Ulm;Ulm;Medizin;http://www.lab-biotech.de/;;8355;
startup_8356;Layer Software GmbH;2019-04-05;HRB 205485 B;Charlottenburg (Berlin);Berlin;Software;http://golayer.io/;;8356;
startup_8357;onetool GmbH;2019-04-05;HRB 205544 B;Charlottenburg (Berlin);Berlin;Software;https://onetool.co;https://www.linkedin.com/company/onetool/;8357;
startup_8358;STRAFFR GmbH;2019-04-05;HRB 17880;Kassel;Kassel;Sport;https://straffr.com/;https://www.linkedin.com/company/straffr/;8358;
startup_8359;WALLFELD Wohnimmobilien GmbH;2019-04-05;HRB 205486 B;Charlottenburg (Berlin);Berlin;Immobilien;http://immolead.eu/;;8359;
startup_8360;andugo GmbH;2019-04-04;HRB 247954;München;Wang;Industrie;http://www.andugo.de/;https://www.linkedin.com/company/go2automation/;8360;
startup_8361;berry2b GmbH;2019-04-04;HRB 208092;Lüneburg;Lüneburg;Personal;https://www.berry2b.de/;;8361;
startup_8362;fashionXact GmbH;2019-04-04;HRB 26739;Bonn;Bonn;Blockchain / Crypto;https://fashionxact.com/;;8362;
startup_8363;Finrocks GmbH;2019-04-04;HRB 156492;Hamburg;Hamburg;Dienstleistung;https://www.finrocks.com/;;8363;
startup_8364;goFLUX Mobility GmbH;2019-04-04;HRB 97743;Köln;Köln;Mobilität;https://goflux.de/;;8364;
startup_8365;mHealth Technologies GmbH;2019-04-04;HRB 156486;Hamburg;Hamburg;Medizin;http://www.spiromy.de/;;8365;
startup_8366;naveso UG (haftungsbeschränkt);2019-04-04;HRB 14672;Kempten;Marktoberdorf;Lebensmittel;http://naveso.de/;;8366;
startup_8367;noSpild GmbH;2019-04-04;HRB 13867;Schwerin;Molzahn;Medien;https://www.taiq.io/;;8367;
startup_8368;Räuber & Töchter UG (haftungsbeschränkt);2019-04-04;HRB 205490 B;Charlottenburg (Berlin);Berlin;eCommerce;https://www.raeuberundtoechter.de/;;8368;
startup_8369;Siwalu Software GmbH;2019-04-04;HRB 18085;Coesfeld;Havixbeck;Software;https://siwalusoftware.com;;8369;
startup_8370;techeroes gemeinnützige GmbH;2019-04-04;HRB 115037;Frankfurt am Main;Bad Vilbel;Bildung;https://www.techeroes.de;;8370;
startup_8371;timeinvest mpm GmbH;2019-04-04;HRB 205483 B;Charlottenburg (Berlin);Berlin;Software;https://www.timeinvest.com/;;8371;
startup_8372;TRAXPAY GmbH;2019-04-04;HRB 115048;Frankfurt am Main;Frankfurt am Main;Finanzbereich;https://www.traxpay.com/;https://www.linkedin.com/company/traxpay/;8372;
startup_8373;Trember GmbH;2019-04-04;HRB 205412 B;Charlottenburg (Berlin);Berlin;Software;http://app.trember.com/;;8373;
startup_8374;avee GmbH;2019-04-03;HRB 733082;Mannheim;Karlsruhe;Hardware;;https://www.linkedin.com/company/avee-gmbh/;8374;
startup_8375;Crowdinvest Insight GmbH;2019-04-03;HRB 205462 B;Charlottenburg (Berlin);Berlin;Finanzbereich;https://www.crowdinvest.de/;;8375;
startup_8376;Ethic Innovation UG (haftungsbeschränkt);2019-04-03;HRB 97736;Köln;Köln;Werbung;https://sainttraffic.de/;;8376;
startup_8377;EV Freaks GmbH;2019-04-03;HRB 768896;Stuttgart;Schwäbisch Hall;Mobilität;http://ev-freaks.com;;8377;
startup_8378;Eye.Digital Management GmbH;2019-04-03;HRB 156475;Hamburg;Hamburg;Logistik;http://eye.digital/;;8378;
startup_8379;fitumenia GmbH;2019-04-03;HRB 205440 B;Charlottenburg (Berlin);Berlin;Sport;https://fitumenia.de;;8379;
startup_8380;NEURONprocessing UG (haftungsbeschränkt);2019-04-03;HRB 156453;Hamburg;Hamburg;Software;https://www.neuronprocessing.com/;;8380;
startup_8381;Powerstories GmbH;2019-04-03;HRB 205443 B;Charlottenburg (Berlin);Berlin;Werbung;http://powerstories.de/;;8381;
startup_8382;Rocket Solution GmbH;2019-04-03;HRB 256645;München;Unterhaching;Logistik;https://www.rocketsolution.de;;8382;
startup_8383;Seller Math GmbH;2019-04-03;HRB 14669;Kempten;Nonnenhorn;Software;https://seller-math.com/;;8383;
startup_8384;skalex GmbH;2019-04-03;HRB 247937;München;München;Blockchain / Crypto;https://www.skalex.io/;;8384;
startup_8385;Totally Not Aliens UG (haftungsbeschränkt);2019-04-03;HRB 9562;Bamberg;Bamberg;Gaming;https://www.totallynotaliens.com/;;8385;
startup_8386;All Turtles GmbH;2019-04-02;HRB 205424 B;Charlottenburg (Berlin);Berlin;Dienstleistung;https://www.all-turtles.com/;;8386;
startup_8387;Clever Pasta GmbH;2019-04-02;HRB 247887;München;München;Lebensmittel;https://www.clever-pasta.de/;;8387;
startup_8388;Foodignity Labs GmbH;2019-04-02;HRB 247864;München;München;eCommerce;www.circly.eu;https://www.linkedin.com/company/foodignity-labs-gmbh/;8388;
startup_8389;Habyt Germany GmbH;2019-04-02;HRB 205395 B;Charlottenburg (Berlin);Berlin;Immobilien;https://goliving.eu;https://www.linkedin.com/company/goliving/;8389;
startup_8390;Rebels League GmbH;2019-04-02;HRB 115013;Frankfurt am Main;Frankfurt am Main;Bildung;https://rebels-league.de/;https://www.linkedin.com/company/rebels-league-gmbh/;8390;
startup_8391;The Spot Ticketing UG (haftungsbeschränkt);2019-04-02;HRB 13900;Paderborn;Paderborn;Software;http://www.corporate.the-spot.online/;;8391;
startup_8392;TiRo CheckEnergy GmbH;2019-04-02;HRB 205383 B;Charlottenburg (Berlin);Berlin;Energie;https://selfmade-energy.com/;https://www.linkedin.com/company/selfmade-energy/;8392;
startup_8393;7Learnings GmbH;2019-04-01;HRB 205378 B;Charlottenburg (Berlin);Berlin;Dienstleistung;https://7learnings.com/;https://www.linkedin.com/company/7learnings/;8393;
startup_8394;essential eight GmbH;2019-04-01;HRB 719710;Freiburg;Salem;Sport;https://www.essentialeight.info/;https://www.linkedin.com/company/essential-eight-gmbh/about/;8394;
startup_8395;FABVOTE GmbH;2019-04-01;HRB 205379 B;Charlottenburg (Berlin);Berlin;Medien;http://fabvote.com/;;8395;
startup_8396;Finflow GmbH;2019-04-01;HRB 205371 B;Charlottenburg (Berlin);Berlin;Finanzbereich;https://www.finanzfluss.de/;;8396;
startup_8397;heydrate UG (haftungsbeschränkt);2019-04-01;HRB 86230;Düsseldorf;Düsseldorf;Lebensmittel;https://heydrate.com/;https://www.linkedin.com/company/heydrate/;8397;
startup_8398;Matchory GmbH;2019-04-01;HRB 738197;Ulm;Ulm;Industrie;https://matchory.com/;https://www.linkedin.com/company/matchory/;8398;
startup_8399;One Click Metal GmbH;2019-04-01;HRB 768867;Stuttgart;Tamm;Hardware;https://oneclickmetal.com;https://www.linkedin.com/company/one-click-metal/;8399;
startup_8400;Otek Bicycles UG (haftungsbeschränkt);2019-04-01;HRB 205397 B;Charlottenburg (Berlin);Berlin;Sport;https://www.otekbicycles.com/;;8400;
startup_8401;Patavinus UG (haftungsbeschränkt);2019-04-01;HRB 38871;Nürnberg;Nürnberg;Software;https://www.patavinus.com/;;8401;
startup_8402;SERERE GmbH;2019-04-01;HRB 205355 B;Charlottenburg (Berlin);Berlin;Landwirtschaft;http://serere.de/;;8402;
startup_8403;Supptimize GmbH;2019-04-01;HRB 719715;Freiburg;Bad Säckingen;Lebensmittel;https://www.supptimize.com/;;8403;
startup_8404;AI Med Artificial Intelligence Med AG;2019-03-29;HRB 114983;Frankfurt am Main;Frankfurt am Main;Medizin;http://www.ai-medag.de;;8404;
startup_8405;COGNIDOO UG (haftungsbeschränkt);2019-03-29;HRB 15083;Aschaffenburg;Aschaffenburg;Software;http://cognidoo.com/;;8405;
startup_8406;FUSE Dating UG (haftungsbeschränkt);2019-03-29;HRB 205296 B;Charlottenburg (Berlin);Berlin;Software;http://www.fuse.dating/;;8406;
startup_8407;GHOST - feel it. GmbH;2019-03-29;HRB 205294 B;Charlottenburg (Berlin);Berlin;Industrie;https://www.ghost-feel.it/;https://www.linkedin.com/company/ghost-feel-it/;8407;
startup_8408;MBC Cybersecurity GmbH;2019-03-29;HRB 105409;Saarbrücken;Saarbrücken;Software;https://mbcsecurity.com/;https://www.linkedin.com/company/mbc-cybersecurity/;8408;
startup_8409;SUSHI Mobility GmbH;2019-03-29;HRB 247811;München;München;Mobilität;https://sushi-bikes.com/;https://www.linkedin.com/company/sushibikes/;8409;
startup_8410;clevabit GmbH;2019-03-28;HRB 12328;Steinfurt;Greven;Hardware;https://www.clevabit.com/;;8410;
startup_8411;Extremum GmbH;2019-03-28;HRB 205644;Göttingen;Göttingen;Software;;;8411;
startup_8412;Huck Finn GmbH;2019-03-28;HRB 733054;Mannheim;Walldorf;Lebensmittel;;;8412;
startup_8413;L4 Solutions UG (haftungsbeschränkt);2019-03-28;HRB 20867;Neubrandenburg;Lübs;Mobilität;http://l4-solutions.com/;;8413;
startup_8414;Laxitas GmbH;2019-03-28;HRB 14238 PI;Pinneberg;Brande-Hörnerkirchen;Sport;http://laxitas.de/;;8414;
startup_8415;Madame Moneypenny GmbH;2019-03-28;HRB 205211 B;Charlottenburg (Berlin);Berlin;Dienstleistung;https://madamemoneypenny.de/;;8415;
startup_8416;Mintanine GmbH;2019-03-28;HRB 768850;Stuttgart;Leutenbach;Lebensmittel;https://www.mintanine.com/;;8416;
startup_8417;Purze UG (haftungsbeschränkt);2019-03-28;HRB 156374;Hamburg;Hamburg;Software;http://www.purze.io/;;8417;
startup_8418;snoopstar GmbH;2019-03-28;HRB 86211;Düsseldorf;Düsseldorf;Werbung;https://snoopstar.com/;https://www.linkedin.com/company/snoopstar-gmbh/;8418;
startup_8419;Wireless Earth GmbH;2019-03-28;HRB 34385 HB;Bremen;Bremen;Hardware;https://wireless-earth.com/;;8419;
startup_8420;beSchoki UG (haftungsbeschränkt);2019-03-27;HRB 17851;Bochum;Bochum;Lebensmittel;http://www.beschoki.de;;8420;
startup_8421;My dear eco footprints GmbH;2019-03-27;HRB 247731;München;München;eCommerce;https://www.freiraumreh.de/;;8421;
startup_8422;pnb plants & bytes GmbH;2019-03-27;HRB 22784;Aachen;Aachen;Industrie;http://plants-and-bytes.com;;8422;
startup_8423;Puzzle2Pay GmbH;2019-03-27;HRB 14518;Bad Homburg;Steinbach (Taunus);Finanzbereich;http://puzzle2pay.com/;https://www.linkedin.com/company/puzzle2pay/;8423;
startup_8424;Rocketloop GmbH;2019-03-27;HRB 114935;Frankfurt am Main;Frankfurt am Main;Dienstleistung;https://rocketloop.de/;https://www.linkedin.com/company/rocketloop/;8424;
startup_8425;Beta Automation GmbH;2019-03-26;HRB 213457;Osnabrück;Osnabrück;Industrie;http://beta-automation.de/;;8425;
startup_8426;conavo GmbH;2019-03-26;HRB 723811;Freiburg;Freiburg im Breisgau;Software;https://conavo.de;https://www.linkedin.com/company/conavo/;8426;
startup_8427;Equalista GmbH;2019-03-26;HRB 17360 FF;Frankfurt/Oder;Buckow (Märkische Schweiz);Software;https://equalista.com/;;8427;
startup_8428;EWOMIS GmbH;2019-03-26;HRB 97432;Hanau;Bruchköbel;Medizin;http://ewomis.com/;;8428;
startup_8429;Geoapify GmbH;2019-03-26;HRB 33478;Augsburg;Mering;Software;https://geoapify.com/;;8429;
startup_8430;Jenah St. GmbH;2019-03-26;HRB 205056 B;Charlottenburg (Berlin);Berlin;eCommerce;https://www.jenah-st.com/;https://www.linkedin.com/company/jenah-st/;8430;
startup_8431;kokojoo Food Europe GmbH;2019-03-26;HRB 205111 B;Charlottenburg (Berlin);Berlin;Lebensmittel;https://kokojoo.com/;;8431;
startup_8432;Messieurs Dames UG (haftungsbeschränkt);2019-03-26;HRB 156307;Hamburg;Hamburg;eCommerce;https://messieursdames.eu/;https://www.linkedin.com/company/messieurs-dames/;8432;
startup_8433;Outerscore GmbH;2019-03-26;HRB 86177;Düsseldorf;Düsseldorf;Personal;https://outerscore.com/;;8433;
startup_8434;phonebridge GmbH;2019-03-26;HRB 15066;Gelsenkirchen;Haltern am See;Software;https://www.phonebridge.io/;;8434;
startup_8435;theBASE FOL Group GmbH;2019-03-26;HRB 205145 B;Charlottenburg (Berlin);Berlin;Immobilien;http://www.jointhebase.co/;https://www.linkedin.com/company/thebase-fol-group/;8435;
startup_8436;The Cobbler Society UG (haftungsbeschränkt);2019-03-26;HRB 205123 B;Charlottenburg (Berlin);Berlin;Umwelttechnologie;https://akeetsu.com/;;8436;
startup_8437;The Ego Company GmbH;2019-03-26;HRB 205097 B;Charlottenburg (Berlin);Berlin;Software;https://myego.io;;8437;
startup_8438;AcesoMed GmbH;2019-03-25;HRB 105398;Saarbrücken;Saarbrücken;Medizin;https://acesomed.com;https://www.linkedin.com/company/acesomed-gmbh/about/;8438;
startup_8439;Amped Labs UG (haftungsbeschränkt);2019-03-25;HRB 204915 B;Charlottenburg (Berlin);Berlin;Software;https://www.scavengar.world;;8439;
startup_8440;ARK-Biodiversity GmbH;2019-03-25;HRB 205093 B;Charlottenburg (Berlin);Berlin;Umwelttechnologie;http://ark-biodiversity.com/;;8440;
startup_8441;BO1 AG;2019-03-25;HRB 114905;Frankfurt am Main;Frankfurt am Main;Blockchain / Crypto;https://www.bo1.de/;https://www.linkedin.com/company/bo1/;8441;
startup_8442;d.med works GmbH;2019-03-25;HRB 86173;Düsseldorf;Düsseldorf;Medizin;https://www.behoerdenarzt.de/;;8442;
startup_8443;Energy Robotics GmbH;2019-03-25;HRB 98890;Darmstadt;Darmstadt;Industrie;http://energy-robotics.com/;https://www.linkedin.com/company/energy-robotics/;8443;
startup_8444;Healthistant GmbH;2019-03-25;HRB 173859;Hamburg;Hamburg;Medizin;https://healthistant.net/;;8444;
startup_8445;medocs GmbH Medical Data & Software Services;2019-03-25;HRB 11851;Siegen;Siegen;Medizin;https://www.medocs.org/;https://www.linkedin.com/company/medocs/;8445;
startup_8446;Patentsoft UG (haftungsbeschränkt);2019-03-25;HRB 205088 B;Charlottenburg (Berlin);Berlin;Rechtsberatung;;;8446;
startup_8447;Produktivo GmbH;2019-03-25;HRB 97613;Köln;Köln;Bildung;https://produktivo.com/;;8447;
startup_8448;RAUMPERLE GmbH;2019-03-25;HRB 34340 HB;Bremen;Bremen;Immobilien;https://www.raumperle.de/;https://www.linkedin.com/company/raumperle/;8448;
startup_8449;Workstreams.ai GmbH;2019-03-25;HRB 204948 B;Charlottenburg (Berlin);Berlin;Software;https://www.workstreams.ai/;;8449;
startup_8450;CannaXan GmbH;2019-03-23;HRB 247674;München;Warngau;Medizin;https://www.cannaxan.de/;https://www.linkedin.com/company/cannaxan%C2%AE/;8450;
startup_8451;Cesonia GmbH;2019-03-23;HRB 247638;München;München;Software;https://www.cesonia.io;;8451;
startup_8452;Docunout GmbH;2019-03-23;HRB 36224;Nürnberg;Nürnberg;Software;https://belegebox.de/;;8452;
startup_8453;Loyalty Prime GmbH;2019-03-23;HRB 247658;München;München;Werbung;https://www.loyaltyprime.com/;https://www.linkedin.com/company/loyalty-prime/;8453;
startup_8454;simplismart UG (haftungsbeschränkt);2019-03-23;HRB 10646;Passau;Passau;Dienstleistung;http://simplismart.de/;;8454;
startup_8455;BerlinGreen.tech UG (haftungsbeschränkt);2019-03-22;HRB 204832 B;Charlottenburg (Berlin);Berlin;eCommerce;https://www.berlingreen.tech;;8455;
startup_8456;Bouncy Music GmbH;2019-03-22;HRB 204991 B;Charlottenburg (Berlin);Berlin;Software;https://www.bouncyapp.com/;;8456;
startup_8457;ChipsTV UG (haftungsbeschränkt);2019-03-22;HRB 205052 B;Charlottenburg (Berlin);Berlin;Gaming;https://chipstv.co/;;8457;
startup_8458;Cognitana GmbH;2019-03-22;HRB 768759;Stuttgart;Stuttgart;Software;http://cognitana.com/;;8458;
startup_8459;DialogShift GmbH;2019-03-22;HRB 204952 B;Charlottenburg (Berlin);Berlin;Software;https://www.dialogshift.com;https://www.linkedin.com/company/dialogshift/;8459;
startup_8460;Incenda AI GmbH;2019-03-22;HRB 36210;Nürnberg;Nürnberg;Mobilität;http://dlqa.de/;;8460;
startup_8461;MERSWORKS GmbH;2019-03-22;HRB 11610;Landshut;Landshut;Lebensmittel;http://mersworks.de/;;8461;
startup_8462;Mimi Health GmbH;2019-03-22;HRB 205060 B;Charlottenburg (Berlin);Berlin;Medizin;https://www.thegoodhearing.org/;;8462;
startup_8463;MySportsandHealth GmbH;2019-03-22;HRB 247610;München;Pullach i.Isartal;Sport;https://happyou.de/;https://www.linkedin.com/company/happyouhealthcoaching/;8463;
startup_8464;PROPTIQ UG (haftungsbeschränkt);2019-03-22;HRB 114880;Frankfurt am Main;Frankfurt am Main;Immobilien;https://proptiq.com/;https://www.linkedin.com/company/proptiq/;8464;
startup_8465;SkyWind Energy GmbH;2019-03-22;HRB 218009;Hannover;Langenhagen;Energie;https://fuelbattery.org/;;8465;
startup_8466;talentefinder GmbH;2019-03-22;HRB 205007 B;Charlottenburg (Berlin);Berlin;Personal;https://talentefinder.de;;8466;
startup_8467;actyvyst GmbH;2019-03-21;HRB 86132;Düsseldorf;Düsseldorf;Tourismus;http://actyvyst.com;https://www.linkedin.com/company/actyvyst/;8467;
